biosample_id,sampleid,organism,host,city,state,zip,country,university,lat_lon,horse,visit,sample_order,dob,collection_date,age_of_collection,sample_age,month_norm,equine_sex,sex,breed,breed_type,diagnosis,disease_category,colic_inflammatory,acute_gi_subgroup,disease_category_healthy,disease_category_acute_gi,disease_category_musculoskeletal,disease_category_ocular,disease_category_integumentary,disease_category_respiratory,disease_category_chronic_gi,disease_category_neurologic,disease_category_dental,disease_category_reproductive,disease_category_systemic,disease_category_cardiovascular,disease_category_immune_mediated,disease_category_urinary,euthanasia_death,treatment,treatment_analgesic,treatment_antibiotic,treatment_surgery,treatment_antacid,treatment_drug,treatment_procedure,treatment_sedative,treatment_supplement,treatment_antibiotic_aminoglycoside,treatment_NSAID,treatment_anesthetic,treatment_antibiotic_beta_lactam,treatment_antibiotic_cephalosporin,treatment_fluid,treatment_antibiotic_sulfonamide,treatment_corticosteroid,feed,feed_pasture,feed_hay,feed_grain,feed_nursing
SAMN44360376,UK230,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226124,1,1,2/3/10,2/15/21,4030,1,2.535714286,Mare,Female,Cob,Cob,"Dental pathology, Alveolar bone fragments in dental socket",Dental,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No,Removal of fragments,,,Fragment Removal,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360377,UK231,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226136,1,1,2/5/21,2/15/21,10,1,2.535714286,Filly,Female,Warmblood,Warmblood,"Ovariectomy, Anolvulatory follicles",Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,Bilateral ovariectomy,,,Ovariectomy,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360378,AE1388,Equine Feces,Equus caballus,Green Ridge,MO,65332,USA,University of Missouri,38.94 N 92.32 W,8202821,1,5,2/1/19,2/16/21,746,9,2.571428571,Gelding,Male,Quarter Horse,Quarter Horse,"diarrhea, malnutrition, strongylosis",Gastrointestinal (Chronic),,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,"Probiotics, Electrolytes",,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360379,AE1691,Equine Feces,Equus caballus,Cabool,MO,65689,USA,University of Missouri,38.94 N 92.32 W,8236821,1,1,2/1/13,2/21/21,2942,1,2.75,Mare,Female,Quarter Horse,Quarter Horse,"Colic, small intestinal obstruction",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"fluids, flunixin meglumine, ceftiofur",,,,,,,,,,Flunixin,,,Ceftiofur,Fluids,,,unknown,0,0,0,0
SAMN44360380,UK232,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,222933,1,1,4/20/09,2/22/21,4326,1,2.785714286,Mare,Female,Warmblood,Warmblood,"Ovariectomy, GCT",Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,Bilateral ovariectomy,,,Ovariectomy,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360381,UK234,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,225938,1,1,3/23/06,2/22/21,5450,1,2.785714286,Gelding,Male,Irish Sport Horse,Warmblood,"Eye pain, Non-resolution of ulcer despite intensive treatment",Ocular,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,Enucleation,,,Enucleation,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360382,UK235,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,225963,1,1,4/12/17,2/22/21,1412,1,2.785714286,Colt,Male,Cob,Cob,"Healthy - routine castration, Routine castration",Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Castration,,,Castration,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360383,UK233,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,222933,1,2,4/20/09,2/23/21,4327,2,2.821428571,Mare,Female,Warmblood,Warmblood,"Ovariectomy, GCT",Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,Bilateral ovariectomy,,,Ovariectomy,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360384,UK236,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,225963,1,2,4/12/17,2/23/21,1413,2,2.821428571,Colt,Male,Cob,Cob,"Healthy - routine castration, Routine castration",Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Castration,,,Castration,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360385,UK237,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226089,1,1,1/21/15,2/23/21,2225,1,2.821428571,Gelding,Male,Unknown,Other,"Lameness, Foot pain",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,MRI,,,,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360386,UK238,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226165,1,1,2/16/15,2/23/21,2199,1,2.821428571,Mare,Female,Thoroughbred,Hot-blooded,"Back pain, iDSP",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Cranial wedge ostectomy,,,Ostectomy,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360387,AE1692,Equine Feces,Equus caballus,Lathrop,MO,64465,USA,University of Missouri,38.94 N 92.32 W,8276321,1,1,2/1/11,3/1/21,3681,1,3.032258065,Gelding,Male,Quarter Horse,Quarter Horse,"Colic, impaction, pelvic flexure",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"xylazine, NG tube",,,,,,,Xylazine,,,,,,,,,,unknown,0,0,0,0
SAMN44360388,AE1693,Equine Feces,Equus caballus,Bolivar,MO,65613,USA,University of Missouri,38.94 N 92.32 W,8324621,1,1,3/1/07,3/10/21,5123,1,3.322580645,Mare,Female,Friesian,Draught,IMHA/IMTP,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"TMS, dexamethasone, omeprazole",,,,Omeprazole,,,,,,,,,,,Trimethoprim sulfa,Dexamethasone,unknown,0,0,0,0
SAMN44360389,AE1694,Equine Feces,Equus caballus,Bolivar,MO,65613,USA,University of Missouri,38.94 N 92.32 W,8324621,1,2,3/1/07,3/11/21,5124,2,3.35483871,Mare,Female,Friesian,Draught,IMHA/IMTP,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"TMS, dexamethasone, omeprazole",,,,Omeprazole,,,,,,,,,,,Trimethoprim sulfa,Dexamethasone,unknown,0,0,0,0
SAMN44360390,AE1695,Equine Feces,Equus caballus,Bolivar,MO,65613,USA,University of Missouri,38.94 N 92.32 W,8324621,1,3,3/1/07,3/12/21,5125,3,3.387096774,Mare,Female,Friesian,Draught,IMHA/IMTP,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"TMS, dexamethasone, omeprazole",,,,Omeprazole,,,,,,,,,,,Trimethoprim sulfa,Dexamethasone,unknown,0,0,0,0
SAMN44360391,AE1696,Equine Feces,Equus caballus,Bolivar,MO,65613,USA,University of Missouri,38.94 N 92.32 W,8324621,1,4,3/1/07,3/13/21,5126,4,3.419354839,Mare,Female,Friesian,Draught,IMHA/IMTP,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"TMS, dexamethasone, omeprazole",,,,Omeprazole,,,,,,,,,,,Trimethoprim sulfa,Dexamethasone,unknown,0,0,0,0
SAMN44360392,AE1697,Equine Feces,Equus caballus,Bolivar,MO,65613,USA,University of Missouri,38.94 N 92.32 W,8324621,1,5,3/1/07,3/14/21,5127,5,3.451612903,Mare,Female,Friesian,Draught,IMHA/IMTP,Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,"TMS, dexamethasone, omeprazole",,,,Omeprazole,,,,,,,,,,,Trimethoprim sulfa,Dexamethasone,unknown,0,0,0,0
SAMN44360393,AE1698,Equine Feces,Equus caballus,Columbia,MO,65202,USA,University of Missouri,38.94 N 92.32 W,151990,1,1,8/1/97,3/14/21,8626,1,3.451612903,Gelding,Male,Quarter Horse,Quarter Horse,apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,"pasture, hay, grain",1,1,1,0
SAMN44360394,AE1699,Equine Feces,Equus caballus,Kansas City,MO,64113,USA,University of Missouri,38.94 N 92.32 W,8354921,1,1,3/1/11,3/17/21,3669,1,3.548387097,Mare,Female,Oldenburg,Warmblood,undetermined,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,MRI,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360395,AE1667,Equine Feces,Equus caballus,Kansas City,MO,64113,USA,University of Missouri,38.94 N 92.32 W,8354921,1,2,3/1/11,3/18/21,3670,2,3.580645161,Mare,Female,Oldenburg,Warmblood,undetermined,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,MRI,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360396,AE1668,Equine Feces,Equus caballus,Swansea,IL,62226,USA,University of Missouri,38.94 N 92.32 W,8408021,1,1,3/1/00,3/26/21,7695,1,3.838709677,Gelding,Male,Quarter Horse,Quarter Horse,"Colic, suspect Salmonellosis",Gastrointestinal (Acute),yes,Infectious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,Omeprazole,,,,Omeprazole,,,,,,,,,,,,,"hay, grain",0,1,1,0
SAMN44360397,AE1701,Equine Feces,Equus caballus,Blackwater,MO,65322,USA,University of Missouri,38.94 N 92.32 W,8425021,1,1,4/26/16,3/29/21,1798,1,3.935483871,Gelding,Male,Quarter Horse,Quarter Horse,apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360398,AE1680,Equine Feces,Equus caballus,Loch Lloyd,MO,64012,USA,University of Missouri,38.94 N 92.32 W,8016521,2,1,12/1/02,4/2/21,6697,1,4.066666667,Mare,Female,Missouri Fox Trotter,Other,apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360399,UK239,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,224789,1,1,10/3/06,4/6/21,5299,1,4.2,Mare,Female,Irish Sport Horse,Warmblood,"Abnormal behaviour when ridden, TMJ osseous cyst-like lesion",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,TMJ medication,,,,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360400,AE1682,Equine Feces,Equus caballus,Rocheport,MO,65279,USA,University of Missouri,38.94 N 92.32 W,8480421,1,1,3/25/13,4/8/21,2936,1,4.266666667,Mare,Female,Quarter Horse,Quarter Horse,apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360401,AE1684,Equine Feces,Equus caballus,Lincoln,MO,65338,USA,University of Missouri,38.94 N 92.32 W,8495021,1,1,1/1/16,4/11/21,1927,1,4.366666667,Mare,Female,Quarter Horse,Quarter Horse,Laminitis,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360402,AE1685,Equine Feces,Equus caballus,Hermann,MO,65041,USA,University of Missouri,38.94 N 92.32 W,8485121,1,1,4/1/06,4/11/21,5489,1,4.366666667,Gelding,Male,Arabian,Hot-blooded,"Colic, peritonitis, EGGD",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"TMS, gastrogard",,,,Omeprazole,,,,,,,,,,Fluids,Trimethoprim sulfa,,"hay, grain",0,1,1,0
SAMN44360403,AE1686,Equine Feces,Equus caballus,Hermann,MO,65041,USA,University of Missouri,38.94 N 92.32 W,8485121,1,2,4/1/06,4/12/21,5490,2,4.4,Gelding,Male,Arabian,Hot-blooded,"Colic, peritonitis, EGGD",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"TMS, gastrogard",,,,Omeprazole,,,,,,,,,,Fluids,Trimethoprim sulfa,,"hay, grain",0,1,1,0
SAMN44360404,UK241,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226339,1,1,4/13/10,4/12/21,4017,1,4.4,Mare,Female,Unknown,Other,"Routine post-foaling, Healthy",Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Monitoring,,,,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360405,AE1635,Equine Feces,Equus caballus,Ozark,MO,65721,USA,University of Missouri,38.94 N 92.32 W,8450721,1,1,3/1/09,4/13/21,4426,1,4.433333333,Mare,Female,Warmblood,Warmblood,Guttural pouch mycosis,Respiratory,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,Coil embolization,,,Coil embolization,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360406,AE1687,Equine Feces,Equus caballus,Hermann,MO,65041,USA,University of Missouri,38.94 N 92.32 W,8485121,1,3,4/1/06,4/13/21,5491,3,4.433333333,Gelding,Male,Arabian,Hot-blooded,"Colic, peritonitis, EGGD",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"TMS, gastrogard",,,,Omeprazole,,,,,,,,,,Fluids,Trimethoprim sulfa,,"hay, grain",0,1,1,0
SAMN44360407,UK240,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226289,1,1,3/31/09,4/13/21,4396,1,4.433333333,Gelding,Male,Cob,Cob,"Lameness, PAL constriction",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,Tenoscopy and transection of PAL,,,"Tenoscopy,PAL Transection",,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360408,UK242,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226335,1,1,4/12/10,4/13/21,4019,1,4.433333333,Gelding,Male,Pony,Pony,"Lameness, Proximal suspensory desmitis",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,HL neurectomy and fasciotomy,,,"Neurectomy,Fasciotomy",,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360409,UK243,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226237,1,1,3/13/19,4/13/21,762,1,4.433333333,Gelding,Male,Unknown,Other,"Sarcoid, Sarcoid",Integumentary,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,Laser excision,,,Laser Removal,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360410,AE1622,Equine Feces,Equus caballus,Hermann,MO,65041,USA,University of Missouri,38.94 N 92.32 W,8485121,1,4,4/1/06,4/14/21,5492,4,4.466666667,Gelding,Male,Arabian,Hot-blooded,"Colic, peritonitis, EGGD",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"TMS, fluids",,,,Omeprazole,,,,,,,,,,Fluids,Trimethoprim sulfa,,Unknown,0,0,0,0
SAMN44360411,AE1623,Equine Feces,Equus caballus,Green Forest,AR,72638,USA,University of Missouri,38.94 N 92.32 W,8521121,1,1,4/1/07,4/16/21,5129,1,4.533333333,Gelding,Male,Mule,Donkey,"Liver disease, neoplasia suspected",Systemic,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,,,,,,,,,,,,,,,,,,Hay/Grain,0,1,1,0
SAMN44360412,AE1636,Equine Feces,Equus caballus,Green Forest,AR,72638,USA,University of Missouri,38.94 N 92.32 W,8521121,1,2,4/1/07,4/17/21,5130,2,4.566666667,Gelding,Male,Mule,Donkey,"Liver disease, neoplasia suspected",Systemic,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,,,,,,,,,,,,,,,,,,Hay/Grain,0,1,1,0
SAMN44360413,AE1621,Equine Feces,Equus caballus,Hermann,MO,65041,USA,University of Missouri,38.94 N 92.32 W,8485121,1,5,4/1/06,4/18/21,5496,8,4.6,Gelding,Male,Arabian,Hot-blooded,"Colic, peritonitis, EGGD",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"TMS, fluids",,,,Omeprazole,,,,,,,,,,Fluids,Trimethoprim sulfa,,Unknown,0,0,0,0
SAMN44360414,AE1624,Equine Feces,Equus caballus,Columbia,MO,65203,USA,University of Missouri,38.94 N 92.32 W,7155713,1,1,4/26/13,4/20/21,2916,1,4.666666667,Mare,Female,Tennessee Walking Horse,Other,Colic: Abdominal,Gastrointestinal (Acute),no,Non-Specific,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN44360415,AE1625,Equine Feces,Equus caballus,Peculiar,MO,64078,USA,University of Missouri,38.94 N 92.32 W,8557621,1,1,4/1/12,4/21/21,3307,1,4.7,Mare,Female,Arabian,Hot-blooded,Uterine torsion,Reproductive,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,No,surgical correction,,,Uterine Surgery,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360416,AE1626,Equine Feces,Equus caballus,Linn,MO,65051,USA,University of Missouri,38.94 N 92.32 W,8558921,1,1,4/20/21,4/21/21,1,1,4.7,Colt,Male,Trakehner,Warmblood,"FPT, sepsis, neonatal",Immune-Mediated,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,"plasma, fluids, antiobiotics",,Unknown,,,,,,,,,,,,"Fluids,Plasma",,,Unknown,0,0,0,0
SAMN44360417,AE1690,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8558621,1,1,4/21/21,4/24/21,3,1,4.8,Colt,Male,Arabian,Hot-blooded,Apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360418,AE1627,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8558621,1,2,4/21/21,4/26/21,5,3,4.866666667,Colt,Male,Arabian,Hot-blooded,Apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360419,AE1628,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8558621,1,3,4/21/21,4/27/21,6,4,4.9,Colt,Male,Arabian,Hot-blooded,Apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360420,AE1629,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8558621,1,4,4/21/21,4/28/21,7,5,4.933333333,Colt,Male,Arabian,Hot-blooded,Apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360421,AE1669,Equine Feces,Equus caballus,Savannah,MO,64485,USA,University of Missouri,38.94 N 92.32 W,8571821,1,1,4/24/21,4/28/21,4,1,4.933333333,Filly,Female,Missouri Fox Trotter,Other,apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360422,AE1630,Equine Feces,Equus caballus,Marshall,MO,65340,USA,University of Missouri,38.94 N 92.32 W,8600121,1,1,4/1/00,4/28/21,7697,1,4.933333333,Gelding,Male,Quarter Horse,Quarter Horse,"Gastric ulcer, perforated",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"banamine, fluids",,,,,,,,,,Flunixin,,,,Fluids,,,Unknown,0,0,0,0
SAMN44360423,AE1619,Equine Feces,Equus caballus,Millstadt,IL,62260,USA,University of Missouri,38.94 N 92.32 W,7135061,1,1,10/24/00,5/1/21,7494,1,5.032258065,Mare,Female,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Pasture/Hay/Grain,1,1,1,0
SAMN44360424,AE1702,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8558621,1,5,4/21/21,5/1/21,10,8,5.032258065,Colt,Male,Arabian,Hot-blooded,Apparently healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none,,,,,,,,,,,,,,,,,unknown,0,0,0,0
SAMN44360425,AE1620,Equine Feces,Equus caballus,Bunceton,MO,65237,USA,University of Missouri,38.94 N 92.32 W,8640821,1,1,,5/7/21,,,5.225806452,Mare,Female,Quarter Horse,Quarter Horse,Salmonella shedder (asymptomatic),Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,"topical NSAIDS, rest, hose therapy",,,,,,,,,,NSAID,,,,,,,Unknown,0,0,0,0
SAMN44360426,AE1605,Equine Feces,Equus caballus,Columbia,MO,65211,USA,University of Missouri,38.94 N 92.32 W,8641021,1,1,,5/8/21,,,5.258064516,Mare,Female,Quarter Horse,Quarter Horse,Salmonella shedder (asymptomatic),Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360427,AE1606,Equine Feces,Equus caballus,Bunceton,MO,65237,USA,University of Missouri,38.94 N 92.32 W,8640821,1,2,,5/8/21,,,5.258064516,Mare,Female,Quarter Horse,Quarter Horse,Salmonella shedder (asymptomatic),Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,NSAID,,,,,,,Unknown,0,0,0,0
SAMN44360428,AE1607,Equine Feces,Equus caballus,Higbee,MO,65257,USA,University of Missouri,38.94 N 92.32 W,8659221,1,1,5/1/10,5/9/21,4026,1,5.290322581,Mare,Female,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,,,,,,,,,,,,,,,Pasture/Hay,1,1,0,0
SAMN44360429,AE1608,Equine Feces,Equus caballus,Greenwood,MO,64034,USA,University of Missouri,38.94 N 92.32 W,7138536,1,1,5/1/08,5/10/21,4757,1,5.322580645,Mare,Female,Quarter Horse,Quarter Horse,Apparently Healthy,Healthy,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360430,AE1609,Equine Feces,Equus caballus,Higbee,MO,65257,USA,University of Missouri,38.94 N 92.32 W,8682021,1,1,5/10/21,5/13/21,3,1,5.419354839,Filly,Female,Paint Horse,Other,Ruptured urinary bladder,Urinary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,surgical repair,,,Bladder Surgery,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360431,AE1610,Equine Feces,Equus caballus,Warsaw,MO,65355,USA,University of Missouri,38.94 N 92.32 W,8682321,1,1,5/10/21,5/15/21,5,1,5.483870968,Filly,Female,Paint Horse,Other,Ruptured urinary bladder,Urinary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,surgical repair,,,Bladder Surgery,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360432,AE1611,Equine Feces,Equus caballus,Lee's Summit,MO,64086,USA,University of Missouri,38.94 N 92.32 W,8725121,1,1,4/2/21,5/21/21,49,1,5.677419355,Filly,Female,Quarter Horse,Quarter Horse,"Loose stool, fever",Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"Biosponge, probiotics",,,,,,,,"Biosponge,Probiotics",,,,,,,,,Unknown,0,0,0,0
SAMN44360433,AE1612,Equine Feces,Equus caballus,Kansas City,MO,64116,USA,University of Missouri,38.94 N 92.32 W,7358420,1,1,3/1/00,5/25/21,7755,1,5.806451613,Mare,Female,Quarter Horse,Quarter Horse,Colitis,Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Hay/Grain,0,1,1,0
SAMN44360434,AE1613,Equine Feces,Equus caballus,Kansas City,MO,64116,USA,University of Missouri,38.94 N 92.32 W,7358420,1,2,3/1/00,5/27/21,7757,3,5.870967742,Mare,Female,Quarter Horse,Quarter Horse,Colitis,Gastrointestinal (Acute),yes,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,Hay/Grain,0,1,1,0
SAMN44360435,AE1614,Equine Feces,Equus caballus,Pleasant Hill,MO,64080,USA,University of Missouri,38.94 N 92.32 W,8782621,1,1,5/1/05,6/1/21,5875,1,6.033333333,Gelding,Male,Quarter Horse,Quarter Horse,Rhabdomyolysis,Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,"rest, diet change",,,,,,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360436,AE1615,Equine Feces,Equus caballus,St. Louis,MO,63125,USA,University of Missouri,38.94 N 92.32 W,8807321,1,1,5/1/16,6/5/21,1861,1,6.166666667,Gelding,Male,Thoroughbred,Hot-blooded,"Colic, impaction - colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"sucralfate, omeprazole",,,,Omeprazole,Sucralfate,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360437,AE1616,Equine Feces,Equus caballus,St. Louis,MO,63125,USA,University of Missouri,38.94 N 92.32 W,8807321,1,2,5/1/16,6/6/21,1862,2,6.2,Gelding,Male,Thoroughbred,Hot-blooded,"Colic, impaction - colon",Gastrointestinal (Acute),no,Mechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,"sucralfate, omeprazole",,,,Omeprazole,Sucralfate,,,,,,,,,,,,Unknown,0,0,0,0
SAMN44360438,UK244,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226394,1,1,4/27/10,6/6/21,4058,1,6.2,Gelding,Male,Unknown,Other,"Lameness, Foot pain",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,MRI,,,,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
SAMN44360439,UK245,Equine Feces,Equus caballus,Neston,UK,,UK,University of Liverpool,53.29 N 3.03 W,226394,1,2,4/27/10,6/7/21,4059,2,6.233333333,Gelding,Male,Unknown,Other,"Lameness, Foot pain",Musculoskeletal,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,MRI,,,,,,,,,,,,,,,,,Hay/haylage fibre cubes,0,1,0,0
